#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064764.1.p1  -          AIG1                 PF04548.19   1.3e-61  205.9   0.0   1.4e-61  205.7   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064628.1.p2  -          AIG1                 PF04548.19   2.5e-61  205.0   0.0   2.9e-61  204.7   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066429.1.p1  -          AIG1                 PF04548.19   3.1e-61  204.6   0.0   3.5e-61  204.4   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031237.1.p2  -          AIG1                 PF04548.19   5.3e-61  203.9   0.0   6.4e-61  203.6   0.0   1.0   1   0   0   1   1   1   1 -
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01002217.1.p1         -          AIG1                 PF04548.19   1.3e-57  192.8   0.0   1.5e-57  192.6   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01023036.1.p2  -          AIG1                 PF04548.19   2.7e-56  188.5   0.3   6.1e-52  174.3   0.0   2.5   2   1   0   2   2   2   2 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037838.1.p1  -          AIG1                 PF04548.19   2.9e-55  185.1   0.0   3.9e-55  184.7   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067162.1.p2  -          AIG1                 PF04548.19   6.2e-54  180.8   0.0   9.1e-54  180.2   0.0   1.2   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067716.1.p7  -          AIG1                 PF04548.19   1.3e-53  179.8   0.0   1.4e-53  179.6   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01018381.1.p1  -          AIG1                 PF04548.19   1.5e-53  179.5   0.0   1.8e-53  179.2   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029928.1.p1 -          Aminotran_3          PF00202.24   6.4e-54  181.4   0.2   8.9e-54  180.9   0.2   1.1   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01001333.1.p1                  -          Amino_oxidase        PF01593.27  1.3e-126  421.8   0.1    4e-125  416.9   0.1   2.1   1   1   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01024978.1.p1              -          Amino_oxidase        PF01593.27  6.8e-105  350.2   0.0    8e-105  349.9   0.0   1.0   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01000716.1_prot_JAB54105.1_1                  -          Amino_oxidase        PF01593.27   5.9e-90  301.0   0.0   9.3e-90  300.3   0.0   1.3   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01048063.1.p1               -          Amino_oxidase        PF01593.27   2.4e-89  298.9   0.3   2.3e-88  295.7   0.3   1.9   1   1   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052562.1.p1               -          Amino_oxidase        PF01593.27   8.6e-87  290.5   0.0   1.4e-86  289.8   0.0   1.4   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01041192.1.p1                   -          Amino_oxidase        PF01593.27   2.4e-84  282.5   0.1   3.1e-82  275.5   0.1   2.0   1   1   0   1   1   1   1 -
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000033.1_prot_JAS05456.1_1      -          Amino_oxidase        PF01593.27   3.7e-83  278.5   0.0   4.2e-83  278.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_simus_GECP01.transdecoder.pep_id_GECP01000004.1.p1                      -          Amino_oxidase        PF01593.27   4.6e-83  278.2   0.0   5.2e-83  278.0   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_durissus_terrificus_HAGK01.transdecoder.pep_id_HAGK01000055.1.p1        -          Amino_oxidase        PF01593.27   6.5e-83  277.7   0.0   7.5e-83  277.5   0.0   1.0   1   0   0   1   1   1   1 -
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000034.1_prot_JAS05455.1_1      -          Amino_oxidase        PF01593.27   9.7e-83  277.2   0.0   1.1e-82  277.0   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001483.1_prot_JAG46135.1_1                 -          Amino_oxidase        PF01593.27   1.2e-82  276.9   0.0   1.3e-82  276.7   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GDBD01_id_lcl|GDBD01000029.1_prot_JAS04869.1_1                 -          Amino_oxidase        PF01593.27   1.2e-82  276.9   0.0   1.3e-82  276.7   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001481.1_prot_JAG46137.1_1                 -          Amino_oxidase        PF01593.27   1.2e-82  276.9   0.0   1.3e-82  276.7   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GDBD01_id_lcl|GDBD01000027.1_prot_JAS04871.1_1                 -          Amino_oxidase        PF01593.27   1.2e-82  276.9   0.0   1.3e-82  276.7   0.0   1.0   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002343.1_prot_JAV49089.1_1 -          Amino_oxidase        PF01593.27   2.3e-82  275.9   0.0   2.9e-82  275.6   0.0   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001480.1_prot_JAG46138.1_1                 -          Amino_oxidase        PF01593.27   3.2e-82  275.5   0.0   3.7e-82  275.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GDBD01_id_lcl|GDBD01000026.1_prot_JAS04872.1_1                 -          Amino_oxidase        PF01593.27   3.2e-82  275.5   0.0   3.7e-82  275.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003052.1_prot_JAA94891.1_1                 -          Amino_oxidase        PF01593.27   3.2e-82  275.4   0.0   3.7e-82  275.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKC01_id_lcl|GBKC01002416.1_prot_JAG43654.1_1                 -          Amino_oxidase        PF01593.27   3.2e-82  275.4   0.0   3.7e-82  275.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKC01_id_lcl|GBKC01002417.1_prot_JAG43653.1_1                 -          Amino_oxidase        PF01593.27   3.2e-82  275.4   0.0   3.7e-82  275.2   0.0   1.0   1   0   0   1   1   1   1 -
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000051.1_prot_JAS05316.1_1              -          Amino_oxidase        PF01593.27   5.9e-82  274.6   0.0   6.8e-82  274.4   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001484.1_prot_JAG46134.1_1                 -          Amino_oxidase        PF01593.27   6.2e-82  274.5   0.0   7.1e-82  274.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GDBD01_id_lcl|GDBD01000030.1_prot_JAS04868.1_1                 -          Amino_oxidase        PF01593.27   6.2e-82  274.5   0.0   7.1e-82  274.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001482.1_prot_JAG46136.1_1                 -          Amino_oxidase        PF01593.27   6.2e-82  274.5   0.0   7.1e-82  274.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_horridus_GDBD01_id_lcl|GDBD01000028.1_prot_JAS04870.1_1                 -          Amino_oxidase        PF01593.27   6.2e-82  274.5   0.0   7.1e-82  274.3   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_atrox_GEDR01_id_lcl|GEDR01000075.1_prot_JAV01887.1_1                    -          Amino_oxidase        PF01593.27   6.4e-82  274.5   0.0   7.3e-82  274.3   0.0   1.0   1   0   0   1   1   1   1 -
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000048.1_prot_JAS05319.1_1              -          Amino_oxidase        PF01593.27   6.6e-82  274.4   0.0   7.6e-82  274.2   0.0   1.0   1   0   0   1   1   1   1 -
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000049.1_prot_JAS05318.1_1              -          Amino_oxidase        PF01593.27   6.6e-82  274.4   0.0   7.6e-82  274.2   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_simus_GECP01.transdecoder.pep_id_GECP01000009.1.p1                      -          Amino_oxidase        PF01593.27   6.7e-82  274.4   0.0   7.7e-82  274.2   0.0   1.0   1   0   0   1   1   1   1 -
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000050.1_prot_JAS05317.1_1              -          Amino_oxidase        PF01593.27   1.1e-81  273.7   0.0   1.3e-81  273.5   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_atrox_GEDR01_id_lcl|GEDR01000074.1_prot_JAV01888.1_1                    -          Amino_oxidase        PF01593.27   1.3e-81  273.5   0.0   1.5e-81  273.3   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_oreganus_helleri_GAKS01_id_lcl|GAKS01000013.1_prot_JAA98003.1_1         -          Amino_oxidase        PF01593.27   1.7e-81  273.0   0.0     2e-81  272.8   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_oreganus_helleri_GAKQ01_id_lcl|GAKQ01000013.1_prot_JAA97956.1_1         -          Amino_oxidase        PF01593.27   1.7e-81  273.0   0.0     2e-81  272.8   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_oreganus_helleri_GAKR01_id_lcl|GAKR01000012.1_prot_JAA97973.1_1         -          Amino_oxidase        PF01593.27   1.7e-81  273.0   0.0     2e-81  272.8   0.0   1.0   1   0   0   1   1   1   1 -
Crotalus_oreganus_helleri_GALC01_id_lcl|GALC01000012.1_prot_JAA98030.1_1         -          Amino_oxidase        PF01593.27   1.7e-81  273.0   0.0     2e-81  272.8   0.0   1.0   1   0   0   1   1   1   1 -
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000019.1.p1                        -          Amino_oxidase        PF01593.27   1.9e-81  272.9   0.0   2.2e-81  272.7   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01005483.1.p1                   -          Amino_oxidase        PF01593.27   4.7e-81  271.6   0.0   5.4e-81  271.4   0.0   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01020960.1.p1                  -          Amino_oxidase        PF01593.27   4.8e-80  268.3   0.0   3.2e-79  265.5   0.0   1.9   1   1   0   1   1   1   1 -
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000011.1.p1              -          Amino_oxidase        PF01593.27   1.3e-78  263.6   0.0   1.4e-78  263.4   0.0   1.0   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001245.1_prot_JAV50182.1_1 -          Amino_oxidase        PF01593.27   1.3e-78  263.6   0.0   1.4e-78  263.4   0.0   1.0   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01003797.1.p1                   -          Amino_oxidase        PF01593.27   1.8e-77  259.8   0.0   6.7e-76  254.6   0.0   2.0   1   1   0   1   1   1   1 -
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000031.1_prot_JAS04522.1_1               -          Amino_oxidase        PF01593.27   1.8e-77  259.8   0.0   2.1e-77  259.6   0.0   1.0   1   0   0   1   1   1   1 -
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000006.1.p1                 -          Amino_oxidase        PF01593.27   1.8e-77  259.8   0.0   2.1e-77  259.6   0.0   1.0   1   0   0   1   1   1   1 -
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000012.1.p1              -          Amino_oxidase        PF01593.27   2.2e-77  259.5   0.0   2.6e-77  259.2   0.0   1.0   1   0   0   1   1   1   1 -
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01001238.1.p1         -          Amino_oxidase        PF01593.27   7.5e-77  257.7   0.0     9e-77  257.5   0.0   1.1   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01002489.1.p1                    -          Amino_oxidase        PF01593.27   2.2e-76  256.2   0.1   9.2e-76  254.2   0.1   1.8   1   1   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000616.1.p1           -          Amino_oxidase        PF01593.27   7.7e-76  254.4   0.0     9e-76  254.2   0.0   1.0   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01005702.1.p1                   -          Amino_oxidase        PF01593.27   7.9e-76  254.4   0.0   8.9e-76  254.2   0.0   1.0   1   0   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000525.1.p1           -          Amino_oxidase        PF01593.27   1.3e-75  253.7   0.0   1.5e-75  253.4   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01035817.1.p1               -          Amino_oxidase        PF01593.27   1.4e-75  253.5   0.0   1.6e-75  253.3   0.0   1.0   1   0   0   1   1   1   1 -
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000008.1.p1                      -          Amino_oxidase        PF01593.27   1.5e-75  253.5   0.0   1.7e-75  253.3   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043413.1.p1               -          Amino_oxidase        PF01593.27     2e-75  253.0   0.0   2.3e-75  252.8   0.0   1.0   1   0   0   1   1   1   1 -
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006902.1_prot_JAS03134.1_1                -          Amino_oxidase        PF01593.27   2.1e-75  253.0   0.0   2.5e-75  252.7   0.0   1.1   1   0   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000680.1.p1           -          Amino_oxidase        PF01593.27   2.1e-75  253.0   0.0   2.4e-75  252.8   0.0   1.0   1   0   0   1   1   1   1 -
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000321.1_prot_JAV48068.1_1                   -          Amino_oxidase        PF01593.27   3.5e-75  252.2   0.0   4.7e-75  251.8   0.0   1.2   1   0   0   1   1   1   1 -
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000055.1.p1                 -          Amino_oxidase        PF01593.27   3.7e-75  252.2   0.0   4.2e-75  252.0   0.0   1.0   1   0   0   1   1   1   1 -
Naja_philippinensis_GIJK01.transdecoder.pep_id_GIJK01000003.1.p1                 -          Amino_oxidase        PF01593.27     4e-75  252.0   0.0   4.8e-75  251.8   0.0   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01041194.1.p1                   -          Amino_oxidase        PF01593.27   6.8e-75  251.3   0.2   7.4e-73  244.6   0.2   2.1   1   1   0   1   1   1   1 -
Denisonia_devisi_GAHC01_id_lcl|GAHC01000009.1_prot_JAA74732.1_1                  -          Amino_oxidase        PF01593.27   2.8e-74  249.2   0.0   3.3e-74  249.0   0.0   1.0   1   0   0   1   1   1   1 -
Echiopsis_curta_GAHD01_id_lcl|GAHD01000012.1_prot_JAA74761.1_1                   -          Amino_oxidase        PF01593.27     6e-74  248.2   0.0   6.9e-74  248.0   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049047.1.p1               -          Amino_oxidase        PF01593.27   2.4e-73  246.2   0.0   2.7e-73  246.0   0.0   1.0   1   0   0   1   1   1   1 -
Naja_pallida_GIJJ01.transdecoder.pep_id_GIJJ01000005.1.p1                        -          Amino_oxidase        PF01593.27   2.9e-73  245.9   0.0   3.4e-73  245.7   0.0   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01010467.1.p1              -          Amino_oxidase        PF01593.27   3.8e-73  245.5   0.0   5.8e-73  244.9   0.0   1.3   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01023022.1.p1                  -          Amino_oxidase        PF01593.27   8.1e-73  244.4   0.0   1.9e-71  240.0   0.0   2.0   1   1   0   1   1   1   1 -
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000008.1.p1                    -          Amino_oxidase        PF01593.27   3.9e-72  242.2   0.0   4.5e-72  242.0   0.0   1.0   1   0   0   1   1   1   1 -
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01000002.1.p1                           -          Amino_oxidase        PF01593.27     9e-72  241.0   0.0   1.1e-71  240.8   0.0   1.0   1   0   0   1   1   1   1 -
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000087.1.p1                           -          Amino_oxidase        PF01593.27   2.8e-71  239.4   0.0   3.2e-71  239.2   0.0   1.0   1   0   0   1   1   1   1 -
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000008.1.p1                          -          Amino_oxidase        PF01593.27     3e-71  239.3   0.0   3.4e-71  239.1   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01030403.1.p1               -          Amino_oxidase        PF01593.27   6.4e-71  238.2   0.0   7.6e-71  238.0   0.0   1.1   1   0   0   1   1   1   1 -
Micrurus_tener_GDBH01_id_lcl|GDBH01000081.1_prot_JAS05152.1_1                    -          Amino_oxidase        PF01593.27   6.5e-71  238.2   0.0   7.5e-71  238.0   0.0   1.0   1   0   0   1   1   1   1 -
Micrurus_tener_GDBH01_id_lcl|GDBH01000080.1_prot_JAS05153.1_1                    -          Amino_oxidase        PF01593.27   6.5e-71  238.2   0.0   7.5e-71  238.0   0.0   1.0   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001993.1_prot_JAB52828.1_1                  -          Amino_oxidase        PF01593.27   7.8e-71  237.9   0.0   9.1e-71  237.7   0.0   1.0   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001991.1_prot_JAB52830.1_1                  -          Amino_oxidase        PF01593.27   2.1e-70  236.5   0.0   2.5e-70  236.3   0.0   1.0   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001992.1_prot_JAB52829.1_1                  -          Amino_oxidase        PF01593.27   2.1e-70  236.5   0.0   2.5e-70  236.3   0.0   1.0   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014675.1.p1              -          Amino_oxidase        PF01593.27   2.1e-69  233.2   0.0   2.5e-69  233.0   0.0   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01010646.1.p1                  -          Amino_oxidase        PF01593.27   3.5e-69  232.5   0.0   2.3e-68  229.8   0.0   1.9   1   1   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01028379.1.p1                   -          Amino_oxidase        PF01593.27   3.9e-69  232.3   0.0   2.6e-68  229.6   0.0   1.9   1   1   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002367.1.p1                  -          Amino_oxidase        PF01593.27     3e-68  229.4   0.0   3.5e-67  225.9   0.0   1.9   1   1   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049010.1.p1               -          Amino_oxidase        PF01593.27   1.4e-66  223.9   0.0   3.9e-66  222.4   0.0   1.6   1   1   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01006219.1.p1                   -          Amino_oxidase        PF01593.27   2.4e-66  223.1   0.0   2.8e-66  222.9   0.0   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002840.1.p1                  -          Amino_oxidase        PF01593.27   3.5e-66  222.6   0.0   1.7e-65  220.3   0.0   1.9   1   1   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01045173.1.p1              -          Amino_oxidase        PF01593.27   3.7e-66  222.5   0.0   4.3e-66  222.3   0.0   1.1   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01005142.1.p1              -          Amino_oxidase        PF01593.27   2.4e-65  219.8   0.0   2.6e-65  219.7   0.0   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01006142.1.p1                  -          Amino_oxidase        PF01593.27     3e-65  219.5   0.0     4e-64  215.8   0.0   1.9   1   1   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01002013.1.p1                  -          Amino_oxidase        PF01593.27   4.9e-64  215.5   0.0   6.3e-64  215.1   0.0   1.1   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01018214.1.p1                    -          Amino_oxidase        PF01593.27   6.2e-64  215.2   0.0   6.4e-63  211.8   0.0   1.9   1   1   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000034.1.p1                    -          Amino_oxidase        PF01593.27   1.3e-63  214.2   0.0   1.9e-62  210.2   0.0   1.9   1   1   0   1   1   1   1 -
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000272.1.p1                      -          Amino_oxidase        PF01593.27   7.9e-63  211.5   0.0   9.2e-63  211.3   0.0   1.1   1   0   0   1   1   1   1 -
