Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1	Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006889.1_prot_JAS03121.1_1_rep6	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006889.1_prot_JAS03121.1_1_rep6
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006889.1_prot_JAS03121.1_1_rep9	Phalotris_mertensi_GEHL01_id_lcl|GEHL01006889.1_prot_JAS03121.1_1_rep9
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep2
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep3
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep7
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep8
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep10
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep11
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep18
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep19	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9376241.1_rep23
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep2
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep3
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep6
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep9
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep14	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9377381.1_rep11
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep2
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep5
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep8
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep9
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep21	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9379321.1_rep19
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1_rep2
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1_rep3
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9381560.1_rep4
GCA_013339765.2_BIME_HaeL_1.3_id_KAH9384965.1	GCA_013339765.2_BIME_HaeL_1.3_id_KAH9384965.1
GEGO01P.1_id_JAR95171.1	GEGO01P.1_id_JAR95171.1
GEGO01P.1_id_JAR95171.1_rep4	GEGO01P.1_id_JAR95171.1_rep4
GEGO01P.1_id_JAR95171.1_rep4	GEGO01P.1_id_JAR95171.1_rep3
GEGO01P.1_id_JAR95171.1_rep4	GEGO01P.1_id_JAR95171.1_rep6
GEGO01P.1_id_JAR95171.1_rep4	GIFC01P.1_id_MXU98547.1
GEGO01P.1_id_JAR95171.1_rep4	GIFC01P.1_id_MXU98547.1_rep2
GEGO01P.1_id_JAR95171.1_rep4	GIFC01P.1_id_MXU98547.1_rep3
GEGO01P.1_id_JAR95007.1	GEGO01P.1_id_JAR95007.1
GEGO01P.1_id_JAR95007.1	GEGO01P.1_id_JAR95007.1_rep3
GEGO01P.1_id_JAR95007.1	GEGO01P.1_id_JAR95007.1_rep10
GEDV01.1_id_JAP87934.1_rep2	GEDV01.1_id_JAP87934.1_rep2
GEDV01.1_id_JAP87934.1_rep2	GEDV01.1_id_JAP87934.1
GEDV01.1_id_JAP86864.1	GEDV01.1_id_JAP86864.1
GEDV01.1_id_JAP86864.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6922786.1
GEDV01.1_id_JAP86763.1	GEDV01.1_id_JAP86763.1
GEDV01.1_id_JAP86730.1	GEDV01.1_id_JAP86730.1
GEDV01.1_id_JAP86730.1	GEDV01.1_id_JAP86729.1_rep2
GEDV01.1_id_JAP86730.1_rep2	GEDV01.1_id_JAP86730.1_rep2
GEDV01.1_id_JAP86730.1_rep2	GFPF01P.1_id_MAA11606.1_rep2
GEDV01.1_id_JAP86730.1_rep2	GFPF01P.1_id_MAA11606.1_rep3
GEDV01.1_id_JAP86730.1_rep2	GFPF01P.1_id_MAA11606.1_rep10
GEDV01.1_id_JAP86730.1_rep2	GFPF01P.1_id_MAA11606.1
GEDV01.1_id_JAP86730.1_rep2	GFPF01P.1_id_MAA11606.1_rep21
GEDV01.1_id_JAP86729.1	GEDV01.1_id_JAP86729.1
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1_rep4
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1_rep2
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1_rep3
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1_rep5
GEDV01.1_id_JAP82847.1_rep4	GEDV01.1_id_JAP82847.1_rep12
GEDV01.1_id_JAP82847.1_rep4	GHJT01P.1_id_MOY36018.1_rep2
GEDV01.1_id_JAP82847.1_rep4	GHJT01P.1_id_MOY36018.1
GEDV01.1_id_JAP82847.1_rep4	GHJT01P.1_id_MOY36018.1_rep3
GEDV01.1_id_JAP82847.1_rep4	GHJT01P.1_id_MOY36018.1_rep4
GEDV01.1_id_JAP82847.1_rep4	GBXQ01.1_id_GBXQ01023401.1.p1
GEDV01.1_id_JAP82847.1_rep4	GBXQ01.1_id_GBXQ01023401.1.p1_rep2
GEDV01.1_id_JAP82847.1_rep4	GBXQ01.1_id_GBXQ01023401.1.p1_rep3
GEDV01.1_id_JAP82847.1_rep4	GBXQ01.1_id_GBXQ01023401.1.p1_rep4
GEDV01.1_id_JAP82847.1_rep4	GBXQ01.1_id_GBXQ01023401.1.p1_rep5
GEDV01.1_id_JAP82586.1	GEDV01.1_id_JAP82586.1
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep7
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep3
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep4
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep5
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep4
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep5
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep6
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep15
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep25
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep10
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep6
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep8
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep11
GEDV01.1_id_JAP80805.1_rep7	GEDV01.1_id_JAP80805.1_rep18
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep7
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep8
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep9
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep16
GEDV01.1_id_JAP80805.1_rep7	GFPF01P.1_id_MAA11566.1_rep20
GEDV01.1_id_JAP80609.1	GEDV01.1_id_JAP80609.1
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep8
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep2
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep3
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep4
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep5
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep6
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep14
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep16
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep25
GEDV01.1_id_JAP80609.1_rep8	GEDV01.1_id_JAP80609.1_rep9
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep2
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep3
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep4
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep11
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep5
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep6
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep14
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep15
GEDV01.1_id_JAP80609.1_rep8	GFPF01P.1_id_MAA11567.1_rep21
GEDV01.1_id_JAP79172.1_rep19	GEDV01.1_id_JAP79172.1_rep19
GEDV01.1_id_JAP79172.1_rep19	GEDV01.1_id_JAP76438.1_rep19
GEDV01.1_id_JAP79172.1_rep19	GJDI01.1_id_MCL6777336.1_rep19
GEDV01.1_id_JAP79172.1_rep19	GCA_013339725.1_BIME_Rmic_1.3_id_KAH8018782.1_rep3
GEDV01.1_id_JAP79172.1_rep19	GFPF01P.1_id_MAA23155.1_rep19
GEDV01.1_id_JAP79172.1_rep19	GFPF01P.1_id_MAA23156.1_rep19
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_14393_rep20
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_17252_rep19
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_14393_rep19
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_50309_rep19
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84525_rep19
GEDV01.1_id_JAP79172.1_rep19	GCA_013339725.1_BIME_Rmic_1.3_id_KAH8018782.1_rep16
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_50309_rep20
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_84525_rep20
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_17252_rep20
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_167979_rep19
GEDV01.1_id_JAP79172.1_rep19	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_109499_rep19
GEDV01.1_id_JAP79172.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6945807.1_rep18
GEDV01.1_id_JAP79172.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6945807.1_rep17
GEDV01.1_id_JAP79172.1_rep19	GEFH01P.1_id_JAP66300.1_rep19
GEDV01.1_id_JAP79172.1_rep19	GHJT01P.1_id_MOY36410.1_rep13
GEDV01.1_id_JAP79172.1_rep19	GHJT01P.1_id_MOY36410.1_rep8
GEDV01.1_id_JAP79172.1_rep19	GCA_013339725.1_BIME_Rmic_1.3_id_KAH8018782.1_rep18
GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0412557.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0413281.1_rep2	GCA_013358835.2_BIME_Iper_1.3_id_KAG0413281.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0413281.1_rep2	GCA_013358835.2_BIME_Iper_1.3_id_KAG0413281.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0413747.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0413747.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep5
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep7
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep9
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep10
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep14
GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep20	GCA_013358835.2_BIME_Iper_1.3_id_KAG0414916.1_rep25
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep13
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep14
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep3
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep6
GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep4	GCA_013358835.2_BIME_Iper_1.3_id_KAG0419731.1_rep15
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep3
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep8
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep7	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep10
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep17	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep17
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep17	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep17	GCA_013358835.2_BIME_Iper_1.3_id_KAG0421830.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0422500.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0422500.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0423114.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0423114.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep3
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep5
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep7
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep8
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep9
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep11
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep12
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep13
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep14
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep16
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep17
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep25
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep3
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep4
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep5
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep7
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep8
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep9
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep11
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep12
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep13
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep14
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep16
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep17
GCA_013358835.2_BIME_Iper_1.3_id_KAG0425547.1_rep10	GHJT01P.1_id_MOY41961.1_rep25
GCA_013358835.2_BIME_Iper_1.3_id_KAG0433182.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0433182.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0433279.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0433279.1
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep2
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep5
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep6
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep7
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep8
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep11
GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep9	GCA_013358835.2_BIME_Iper_1.3_id_KAG0441213.1_rep18
GCA_013358835.2_BIME_Iper_1.3_id_KAG0444887.1	GCA_013358835.2_BIME_Iper_1.3_id_KAG0444887.1
GJDI01.1_id_MCL6767116.1	GJDI01.1_id_MCL6767116.1
GJDI01.1_id_MCL6767116.1_rep4	GJDI01.1_id_MCL6767116.1_rep4
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep13
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep2
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep6
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep11
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep12
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep15
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep22
GJDI01.1_id_MCL6771019.1_rep13	GJDI01.1_id_MCL6771019.1_rep23
GJDI01.1_id_MCL6773147.1	GJDI01.1_id_MCL6773147.1
GJDI01.1_id_MCL6773147.1	GJDI01.1_id_MCL6773147.1_rep3
GJDI01.1_id_MCL6773147.1_rep2	GJDI01.1_id_MCL6773147.1_rep2
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep4
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep5
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep10
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep18
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep6
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep7
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep8
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep16
GJDI01.1_id_MCL6773147.1_rep4	GJDI01.1_id_MCL6773147.1_rep22
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Mulenga_AA_48556_rep11
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep2
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep3
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep11	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_173453_rep4
